INSTDATE,FIRSTROAD,SECONDROAD,QUADRANT,INT_TYPE,PEDBUTTONS,PED_TIMER,ACCESSIBLE_PEDESTRIAN_SIGNAL,latitude,longitude,Point,Count,MISTNO,UNITID
1968-01-01, 17 AVENUE/BLACKFOOT TRAIL, 17A STREET/19 STREET,SE,Traffic signal,Yes,Yes,No,51.03772045756471,-114.01784151079977,POINT (-114.01784151079977 51.03772045756471),1,0459,1109001452
1948-01-01,  4 AVENUE,  1 STREET,SW,Traffic signal,No,Yes,Yes,51.04940289824736,-114.06523467043927,POINT (-114.06523467043927 51.04940289824736),1,0298,1109001257
1968-01-01, 23 AVENUE,  4 STREET,SW,Traffic signal,No,Yes,Yes,51.032480534549705,-114.07151244629928,POINT (-114.07151244629928 51.032480534549705),1,0490,1109001156
1969-02-01, 26 AVENUE, 22 STREET,SW,Overhead Flasher,Yes,No,No,51.03042373447073,-114.11439204937383,POINT (-114.11439204937383 51.03042373447073),1,B2627,1109000792
2007-08-30, 46 AVENUE, 36 STREET,SE,Traffic signal,Yes,No,No,51.012641623381725,-113.976343699988,POINT (-113.976343699988 51.012641623381725),1,0969,1109001720
1954-01-01,KENSINGTON ROAD, 14 STREET,NW,Traffic signal,No,Yes,No,51.05252778356508,-114.09469607853062,POINT (-114.09469607853062 51.05252778356508),1,0246,1109000945
2016-07-06,SHERIFF KING STREET,SILVERADO BOULEVARD,SW,Traffic signal,Yes,Yes,No,50.886839015373994,-114.07115940411518,POINT (-114.07115940411518 50.886839015373994),1,1154,1109981125
1974-01-01, 64 AVENUE,  4 STREET,NW,Traffic signal,Yes,Yes,Yes,51.11060999657497,-114.0714473054146,POINT (-114.0714473054146 51.11060999657497),1,0022,1109001176
1954-01-01,  6 AVENUE,  1 STREET,SE,Traffic signal,No,Yes,Yes,51.04737379728375,-114.06043997647535,POINT (-114.06043997647535 51.04737379728375),1,0328,1109001325
1998-07-23,McKENZIE LAKE BOULEVARD,MOUNT McKENZIE DRIVE,SE,Traffic signal T intersection,Yes,No,No,50.91642408856618,-113.98135577531579,POINT (-113.98135577531579 50.91642408856618),1,0754,1109001711
2016-12-21,SHAWNESSY BOULEVARD,SHAWNESSY DRIVE,SW,Pedestrian RRFB,Yes,No,No,50.914001566375795,-114.08284570414645,POINT (-114.08284570414645 50.914001566375795),1,B2835,1110001169
2012-06-29,SETON BOULEVARD,AUBURN BAY LINK,SE,Traffic signal,Yes,Yes,No,50.88333584743053,-113.95328672832365,POINT (-113.95328672832365 50.88333584743053),1,1028,1109001905
1958-01-01, 17 AVENUE,  1 STREET,SE,Traffic signal,Yes,Yes,Yes,51.03783532902136,-114.06112623353982,POINT (-114.06112623353982 51.03783532902136),1,0457,1109001313
2020-12-22,LAKE ASPEN ROAD,LAKE FRASER DRIVE,SE,Pedestrian RRFB,Yes,No,No,50.946360840742564,-114.0684531711303,POINT (-114.0684531711303 50.946360840742564),1,B2759,1110340152
1985-01-01,JOHN LAURIE BOULEVARD,HAWKWOOD HL/RANCHLANDS BV,NW,Traffic signal,Yes,No,No,51.124050629117036,-114.17936297021072,POINT (-114.17936297021072 51.124050629117036),1,0042,1109000598
2017-07-11,CROWCHILD TRAIL,LONGRIDGE DRIVE,SW,Pedestrian RRFB,Yes,No,No,50.99534935903974,-114.11792017419047,POINT (-114.11792017419047 50.99534935903974),1,B2883,1110046506
1970-11-01,NORTHMOUNT DRIVE,CAROL DRIVE,NW,Overhead Flasher,Yes,No,No,51.08317163949587,-114.0973321086721,POINT (-114.0973321086721 51.08317163949587),1,B2530,1109000852
2004-07-06, 32 AVENUE, 33 STREET,NW,Overhead Flasher,Yes,No,No,51.081509247724554,-114.13418471659344,POINT (-114.13418471659344 51.081509247724554),1,B2724,1109000726
2000-07-07,JAMES McKEVITT ROAD,MILLRISE BLVD/SHAWNEE GATE,SW,Traffic signal,Yes,Yes,Yes,50.921346694766704,-114.07503840753098,POINT (-114.07503840753098 50.921346694766704),1,0747,1109001103
1990-11-19,NOSE HILL DRIVE,SCENIC ACRES BOULEVARD,NW,Traffic signal T intersection,Yes,Yes,Yes,51.11780554738187,-114.20506270062047,POINT (-114.20506270062047 51.11780554738187),1,0066,1109000557
2011-07-27,114 AVENUE, 84 STREET,SE,Traffic signal,Yes,Yes,No,50.95055400644372,-113.9119533924176,POINT (-113.9119533924176 50.95055400644372),1,1517,1109001823
1979-12-11,MADIGAN DRIVE,  4 AVENUE,NE,Overhead Flasher,Yes,No,No,51.05576236169029,-113.94183134658205,POINT (-113.94183134658205 51.05576236169029),1,B2594,1109001510
1980-01-01,BARLOW TRAIL,PEIGAN TRAIL,SE,Traffic signal,No,No,No,51.0151952588504,-114.00248985826885,POINT (-114.00248985826885 51.0151952588504),1,0571,1109001505
1976-01-01, 69 AVENUE/OGDEN DALE ROAD,OGDEN ROAD,SE,Traffic signal,Yes,No,No,50.991050507749236,-114.00168081207791,POINT (-114.00168081207791 50.991050507749236),1,0648,1109001499
1996-06-10, 94 AVENUE,BONAVENTURE DRIVE,SE,Traffic signal,Yes,No,No,50.96863425149862,-114.06874878815603,POINT (-114.06874878815603 50.96863425149862),1,0713,1109001210
1980-01-01, 12 AVENUE,OLYMPIC WAY,SE,Traffic signal,Yes,Yes,No,51.04114729960135,-114.05348748472383,POINT (-114.05348748472383 51.04114729960135),1,0420,1109001385
1986-09-16, 12 AVENUE,  7 STREET,SW,Traffic signal,Yes,Yes,Yes,51.04186995057634,-114.07907030857753,POINT (-114.07907030857753 51.04186995057634),1,0410,1109001059
2018-07-26,UNIVERSITY AVENUE, 39 STREET,NW,Traffic signal T intersection,Yes,Yes,Yes,51.07840612981151,-114.14482554573296,POINT (-114.14482554573296 51.07840612981151),1,1165,1110063883
1973-01-01,DALHOUSIE DRIVE/NORTHLAND DRIVE,SHAGANAPPI TRAIL,NW,Traffic signal,Yes,Yes,Yes,51.10261193205645,-114.14274173787344,POINT (-114.14274173787344 51.10261193205645),1,0072,1109000687
2024-07-24,MAHOGANY BOULEVARD,MAHOGANY ROAD,SE,Traffic signal,Yes,Yes,Yes,50.894617238913305,-113.936506033126,POINT (-113.936506033126 50.894617238913305),1,0062,1110368382
1953-01-01,  7 AVENUE,  2 STREET,SW,Traffic signal,No,Yes,Yes,51.04663201546911,-114.0679008723248,POINT (-114.0679008723248 51.04663201546911),1,0339,1109001228
2004-06-24,FALCONRIDGE BOULEVARD,MARTINDALE BV/TARADALE DRIVE,NE,Traffic signal,Yes,No,No,51.114152619824225,-113.94674248116829,POINT (-113.94674248116829 51.114152619824225),1,0899,1109001815
2004-07-01, 25 AVENUE, 14 STREET,SW,Overhead Flasher,Yes,No,No,51.03145086563347,-114.09471272999724,POINT (-114.09471272999724 51.03145086563347),1,B2725,1109000923
2017-08-17,JAMES MCKEVITT ROAD,MILLRISE WAY/SHAWNEE STREET,SW,Traffic signal,Yes,Yes,No,50.921369317980236,-114.08098991696976,POINT (-114.08098991696976 50.921369317980236),1,0901,1110008954
1966-01-01, 11 AVENUE,  5 STREET,SW,Traffic signal,No,Yes,Yes,51.04270027559799,-114.07408072001797,POINT (-114.07408072001797 51.04270027559799),1,0403,1109001114
1996-06-13, 70 AVENUE, 11 STREET,SE,Traffic signal,Yes,No,No,50.99099500874873,-114.0399105324569,POINT (-114.0399105324569 50.99099500874873),1,0795,1109000904
2009-11-16,WENTWORTH DRIVE, 85 STREET,SW,Traffic signal,Yes,Yes,No,51.05694547860841,-114.21096406153754,POINT (-114.21096406153754 51.05694547860841),1,0517,1109001627
2019-05-29,SAGE HILL PASSAGE,SAGE HILL PLAZA,NW,Traffic signal,Yes,Yes,Yes,51.16937721772584,-114.14689767986981,POINT (-114.14689767986981 51.16937721772584),1,0990,1109796014
2007-10-10, 64 AVENUE, 11 STREET,NE,Traffic signal,Yes,Yes,No,51.110518272872184,-114.03643048330308,POINT (-114.03643048330308 51.110518272872184),1,0888,1109000920
2019-05-15,CASTLERIDGE BOULEVARD,WESTWINDS DRIVE,NE,Traffic signal T intersection,Yes,Yes,Yes,51.101046605809245,-113.9633967665088,POINT (-113.9633967665088 51.101046605809245),1,1178,1110194585
2020-07-09,19683,SETON CRESCENT,SE,Traffic signal,Yes,Yes,Yes,50.876860103474144,-113.95990956933183,POINT (-113.95990956933183 50.876860103474144),1,1193,1110185510
1980-09-01,RUNDLEHORN DRIVE, 40 STREET,NE,Overhead Flasher,Yes,No,No,51.07096669178975,-113.97467307903838,POINT (-113.97467307903838 51.07096669178975),1,B2570,1109001730
2021-11-05, 19 AVENUE, 36 STREET,SE,Traffic signal,Yes,Yes,Yes,51.03621725581675,-113.98161078025736,POINT (-113.98161078025736 51.03621725581675),1,1245,1110115659
2001-06-19,  4 STREET,BLACKTHORN ROAD,NW,Overhead Flasher,Yes,No,No,51.10709102608598,-114.071438808464,POINT (-114.071438808464 51.10709102608598),1,B2703,1109001357
2001-08-14,DOUGLASDALE BOULEVARD,DOUGLASVIEW BOULEVARD,SE,Overhead Flasher,Yes,No,No,50.94074157650667,-113.99113499934654,POINT (-113.99113499934654 50.94074157650667),1,B2704,1109001657
2016-09-30, 24 AVENUE,UDELL ROAD,NW,Pedestrian RRFB,Yes,No,No,51.07436108277344,-114.13128383534352,POINT (-114.13128383534352 51.07436108277344),1,B2822,1110001156
1977-08-01, 7318,SILVER SPRINGS BOULEVARD,NW,Overhead Flasher,Yes,No,No,51.10870862497655,-114.19418367662392,POINT (-114.19418367662392 51.10870862497655),1,B2518,1109000576
1989-07-24, 86 AVENUE/HULL AVENUE,MACLEOD TRAIL,S,Traffic signal,Yes,Yes,Yes,50.97591668784897,-114.07158217068407,POINT (-114.07158217068407 50.97591668784897),1,0668,1109001142
1982-08-01, 44 AVENUE,WHITERIDGE WAY,NE,Overhead Flasher,Yes,No,No,51.092450457983105,-113.96828028751418,POINT (-113.96828028751418 51.092450457983105),1,B2538,1109001747
1960-01-01, 58 AVENUE,MACLEOD TRAIL,SW,Traffic signal,Yes,Yes,No,51.001388404963414,-114.07157806416019,POINT (-114.07157806416019 51.001388404963414),1,0602,1109001141
2005-12-16,JAMES McKEVITT ROAD,MILLRISE HILL/SHAWNEE LINK,SW,Traffic signal,Yes,No,No,50.92132784195917,-114.08916576624677,POINT (-114.08916576624677 50.92132784195917),1,0819,1109000964
2000-04-04, 71 AVENUE,BLACKFOOT TRAIL,SE,Traffic signal T intersection,No,No,No,50.988345108496326,-114.05355496798487,POINT (-114.05355496798487 50.988345108496326),1,0609,1109001384
2012-01-12,HERITAGE DRIVE,ASHWORTH ROAD,SE,Overhead Flasher,Yes,No,No,50.97988946918015,-114.05345644346656,POINT (-114.05345644346656 50.97988946918015),1,B2730,1109001548
1978-01-01,BARLOW TRAIL,GLENMORE TRAIL,SE,Traffic signal,Yes,No,No,50.97959213202545,-113.98179390910428,POINT (-113.98179390910428 50.97959213202545),1,0640,1109001683
1968-01-01,SOUTHLAND DRIVE,ACADIA DRIVE,SE,Traffic signal,Yes,Yes,No,50.96400803399843,-114.04844476595923,POINT (-114.04844476595923 50.96400803399843),1,0700,1109000865
1969-01-01,SOUTHLAND DRIVE,FAIRMOUNT DRIVE,SE,Traffic signal,Yes,Yes,Yes,50.96404473585403,-114.05867538650908,POINT (-114.05867538650908 50.96404473585403),1,0699,1109001343
2017-05-18,SCENIC ACRES BOULEVARD,SCURFIELD WAY,NW,Pedestrian RRFB,Yes,No,No,51.1193397519583,-114.2146574179835,POINT (-114.2146574179835 51.1193397519583),1,B2830,1110001164
1984-01-01, 32 AVENUE,EDMONTON TRAIL,NE,Traffic signal,Yes,No,No,51.0815105730459,-114.05460440951495,POINT (-114.05460440951495 51.0815105730459),1,0132,1109001379
2001-09-24, 57 AVENUE, 11 STREET,NE,Traffic signal,Yes,No,No,51.10620009264452,-114.03641910792734,POINT (-114.03641910792734 51.10620009264452),1,0093,1109000919
2017-07-17, 19 AVENUE,  5 STREET,SW,Pedestrian RRFB,Yes,No,No,51.03624940200094,-114.0741878271945,POINT (-114.0741878271945 51.03624940200094),1,B2873,1110046493
2016-03-28,108 AVENUE, 36 STREET,NE,Traffic signal T intersection,Yes,No,No,51.15100799491752,-113.98163000494857,POINT (-113.98163000494857 51.15100799491752),1,1112,1109730482
1971-01-01, 42 AVENUE,CLEVELAND CR/MANHATTAN RD,SE,Traffic signal,Yes,Yes,Yes,51.01592590954568,-114.05307397133353,POINT (-114.05307397133353 51.01592590954568),1,0568,1109001386
2023-05-10,CORNERSTONE BOULEVARD,COUNTRY HILLS BOULEVARD,NE,Traffic signal,Yes,Yes,Yes,51.15430825171654,-113.93808290309111,POINT (-113.93808290309111 51.15430825171654),1,1226,1110175407
1981-01-01,MCKNIGHT BOULEVARD,FALCONRIDGE BV/ 52 STREET,NE,Traffic signal,Yes,Yes,Yes,51.09606923591771,-113.95836623500702,POINT (-113.95836623500702 51.09606923591771),1,0060,1109001766
2022-09-12,BOWNESS ROAD, 45 STREET,NW,Pedestrian RRFB,Yes,,,51.0714412910117,-114.1588806921353,POINT (-114.1588806921353 51.0714412910117),1,B2723,1110163097
2023-06-09, 90 AVENUE,BAY RIDGE DRIVE,SW,Traffic signal,Yes,Yes,Yes,50.972230013789996,-114.1091085727275,POINT (-114.1091085727275 50.972230013789996),1,1253,1110325662
1989-05-09,MIDLAKE BOULEVARD/SUNMILLS DRIVE,SUN VALLEY BOULEVARD,SE,Traffic signal,Yes,No,No,50.90660532765164,-114.0473864721764,POINT (-114.0473864721764 50.90660532765164),1,0762,1109000873
1991-05-06, 22 AVENUE/CALIFORNIA BOULEVARD, 68 STREET,NE,Traffic signal,Yes,No,No,51.07264040420245,-113.93511388252264,POINT (-113.93511388252264 51.07264040420245),1,0186,1109001513
2019-09-07, 10 AVENUE,BOW TRAIL,SW,Traffic signal T intersection,No,No,No,51.04457058485802,-114.10887607977189,POINT (-114.10887607977189 51.04457058485802),1,0389,1110025844
2011-03-30,COUNTRY HILLS BOULEVARD, 36 STREET,NE,Traffic signal,Yes,No,No,51.15430611501024,-113.98165962844487,POINT (-113.98165962844487 51.15430611501024),1,1040,1109001082
2023-02-07,CANYON MEADOWS DRIVE,CANTERBURY DRIVE,SW,Traffic signal,Yes,Yes,Yes,50.93687484272407,-114.08094045335201,POINT (-114.08094045335201 50.93687484272407),1,1260,1110358029
1979-11-01,PENBROOK DRIVE,  5 AVENUE,SE,Overhead Flasher,Yes,No,No,51.04853997955983,-113.94183778637516,POINT (-113.94183778637516 51.04853997955983),1,B2606,1109001508
2016-09-02,TUSCANY HILLS WAY/TUSCANY DRIVE,TUSCANY RAVINE ROAD/TUSCANY WAY,NW,Pedestrian RRFB,Yes,No,No,51.118755327623624,-114.2417836790954,POINT (-114.2417836790954 51.118755327623624),1,B2840,1110001180
1980-01-01, 14 AVENUE, 52 STREET,SE,Traffic signal,Yes,No,No,51.04095805413466,-113.95838773681237,POINT (-113.95838773681237 51.04095805413466),1,0430,1109001782
2011-05-10,SHAWVILLE GATE,  6 STREET,SW,Traffic signal T intersection,Yes,Yes,No,50.897721873586654,-114.07224829880974,POINT (-114.07224829880974 50.897721873586654),1,1009,1109243382
2017-12-19,SAGE MEADOWS GREEN,SYMONS VALLEY PARKWAY,NW,Pedestrian RRFB,Yes,No,No,51.168108781940965,-114.12523992413182,POINT (-114.12523992413182 51.168108781940965),1,B2880,1110046503
1971-01-01, 89 AVENUE,ELBOW DRIVE,SW,Traffic signal,Yes,No,Yes,50.9735373633522,-114.08451887620686,POINT (-114.08451887620686 50.9735373633522),1,0670,1109001001
1961-01-01,BOW TRAIL, 26 STREET,SW,Traffic signal,Yes,Yes,No,51.04167334397555,-114.12363555271943,POINT (-114.12363555271943 51.04167334397555),1,0368,1109000761
2000-06-23, 72 AVENUE, 52 STREET,SE,Traffic signal,Yes,No,No,50.989523872875644,-113.95850809274798,POINT (-113.95850809274798 50.989523872875644),1,0878,1109001770
1959-01-01, 11 AVENUE,  8 STREET,SW,Traffic signal,No,Yes,Yes,51.04290213392082,-114.08145349697232,POINT (-114.08145349697232 51.04290213392082),1,0402,1109001040
1999-12-16,  5 AVENUE, 10 STREET,SW,Traffic signal,Yes,Yes,No,51.04903854484328,-114.08595831347128,POINT (-114.08595831347128 51.04903854484328),1,0357,1109000985
1987-08-31, 32 AVENUE, 23 STREET,NE,Traffic signal,Yes,Yes,Yes,51.08147826466813,-114.00510934771972,POINT (-114.00510934771972 51.08147826466813),1,0144,1109001484
1991-08-30,CASTLEBROOK DRIVE/FALWORTH ROAD,FALCONRIDGE BOULEVARD,NE,Traffic signal,Yes,No,No,51.102969357068496,-113.95623737976891,POINT (-113.95623737976891 51.102969357068496),1,0037,1109001798
1981-01-01,BOW TRAIL,OLD BANFF COACH RD/STRATHCONA BV,SW,Traffic signal,Yes,Yes,No,51.052189366422525,-114.18169693137114,POINT (-114.18169693137114 51.052189366422525),1,0363,1109000594
1994-08-11,COUNTRY HILLS BOULEVARD,SUPERSTORE ENTRANCE,NW,Traffic signal T intersection,Yes,Yes,No,51.13874847563491,-114.16011766147173,POINT (-114.16011766147173 51.13874847563491),1,0011,1109000640
1980-11-01,MIDLAKE BOULEVARD,MIDPARK RISE/MIDRIDGE ROAD,SE,Overhead Flasher,Yes,No,No,50.9160126307312,-114.05596959856256,POINT (-114.05596959856256 50.9160126307312),1,B2682,1109001364
1999-07-30, 14 AVENUE,  4 STREET,SW,Traffic signal,No,Yes,Yes,51.03974685975213,-114.07150782668826,POINT (-114.07150782668826 51.03974685975213),1,0429,1109001167
2007-08-28,GLENMORE TRAIL,  5 STREET,SW,Traffic signal T intersection,Yes,No,No,50.99410937408807,-114.07669969530285,POINT (-114.07669969530285 50.99410937408807),1,0618,1109001086
2017-12-15, 44 AVENUE, 16 STREET,SW,Pedestrian RRFB,Yes,No,No,51.0142391664379,-114.10047652086033,POINT (-114.10047652086033 51.0142391664379),1,B2588,1110067620
2004-12-22,COUNTRY VILLAGE ROAD,CARDELL PLACE/COVENTRY HILLS S.C.,NE,Traffic signal,Yes,Yes,Yes,51.16054225175997,-114.06447632829692,POINT (-114.06447632829692 51.16054225175997),1,0943,1109001263
1999-10-28, 90 AVENUE,BARLOW TRAIL,SE,Traffic signal,No,No,No,50.97232328987898,-113.98183174919734,POINT (-113.98183174919734 50.97232328987898),1,0688,1109001681
1982-09-01, 64 AVENUE,TRAVOIS CRESCENT,NW,Overhead Flasher,Yes,,No,51.11062054533716,-114.06884819837597,POINT (-114.06884819837597 51.11062054533716),1,B2515,1109001216
1963-01-01,  4 AVENUE,  1 STREET,SE,Traffic signal,No,Yes,Yes,51.04926171267091,-114.06029981335236,POINT (-114.06029981335236 51.04926171267091),1,0300,1109001329
1980-01-01,JOHN LAURIE BOULEVARD, 53 STREET/EDGEMONT DRIVE,NW,Traffic signal,Yes,Yes,No,51.11517744918554,-114.15446310984004,POINT (-114.15446310984004 51.11517744918554),1,0044,1109000661
2018-09-25,MCLAURIN STREET,UNIVERSITY AVENUE,NW,Traffic signal,Yes,Yes,Yes,51.07754341266827,-114.1477361786458,POINT (-114.1477361786458 51.07754341266827),1,1164,1110063884
2023-08-15,34 AVENUE,20 STREET,SW,Traffic signal,Yes,Yes,Yes,51.02319675688217,-114.10944413234809,POINT (-114.10944413234809 51.02319675688217),1,1279,1110405214
1954-01-01, 36 AVENUE/MISSION ROAD,MACLEOD TRAIL,S,Traffic signal,Yes,No,Yes,51.02143825290514,-114.06066281163736,POINT (-114.06066281163736 51.02143825290514),1,0550,1109001320
2009-06-11,SCENIC ACRES PARADE,CROWFOOT PARADE,NW,Traffic signal,Yes,Yes,No,51.12222596526848,-114.21055539541793,POINT (-114.21055539541793 51.12222596526848),1,0973,1109000552
1975-01-01, 20 AVENUE, 19 STREET,NW,Traffic signal,Yes,No,No,51.0705463369862,-114.10629610786324,POINT (-114.10629610786324 51.0705463369862),1,0180,1109000820
1979-11-01,  407,MARLBOROUGH WAY,NE,Overhead Flasher,Yes,No,No,51.054679885198105,-113.97693430669587,POINT (-113.97693430669587 51.054679885198105),1,B2604,1109001717
1988-07-18, 76 AVENUE,BARLOW TRAIL,SE,Traffic signal T intersection,Yes,No,No,50.98510683265409,-113.98181251750049,POINT (-113.98181251750049 50.98510683265409),1,0659,1109001682
2019-03-13,COUNTRY HILLS BOULEVARD,STONEY TRAIL,NW,Pedestrian RRFB,Yes,No,No,51.14570897352797,-114.20713554051025,POINT (-114.20713554051025 51.14570897352797),1,B2919,1110174211
2000-09-29, 33 AVENUE, 22 STREET,SW,Traffic signal,Yes,Yes,Yes,51.02398658063413,-114.11434351719636,POINT (-114.11434351719636 51.02398658063413),1,0551,1109000791
2004-08-25,112 AVENUE/ROYAL BIRCH BOULEVARD,COUNTRY HILLS BOULEVARD,NW,Traffic signal,Yes,Yes,Yes,51.14985977437518,-114.21334963597025,POINT (-114.21334963597025 51.14985977437518),1,0810,1109000542
1971-12-01, 29 AVENUE,EDMONTON TRAIL,NE,Overhead Flasher,Yes,No,No,51.07871534538999,-114.05524201457503,POINT (-114.05524201457503 51.07871534538999),1,B2559,1109001378
1980-01-01,  8 AVENUE/MARLBOROUGH DR, 36 STREET,NE,Traffic signal,Yes,Yes,No,51.059518662257744,-113.98170340324953,POINT (-113.98170340324953 51.059518662257744),1,0228,1109001689
2007-12-24,COUNTRY VILLAGE RD/COVENTRY HILLS W,COVENTRY HILLS BV/COVENTRY HILLS WY,NE,Traffic signal,Yes,No,No,51.1631354076566,-114.056416375525,POINT (-114.056416375525 51.1631354076566),1,0981,1109001361
1968-10-01,SIFTON BOULEVARD,  8 STREET,SW,Overhead Flasher,Yes,No,No,51.01925752399725,-114.08364975395632,POINT (-114.08364975395632 51.01925752399725),1,B2637,1109001010
1992-11-17,WILLOW PARK DRIVE,FAIRMOUNT DRIVE,SE,Traffic signal,Yes,No,No,50.95835085460767,-114.05908085125421,POINT (-114.05908085125421 50.95835085460767),1,0709,1109001342
1998-08-27, 16 AVENUE,  2 STREET,NW,Traffic signal,Yes,Yes,No,51.066928983154604,-114.067434784469,POINT (-114.067434784469 51.066928983154604),1,0177,1109001237
2015-11-08, 13 AVENUE,CENTRE STREET,N,Overhead Flasher,Yes,No,No,51.06445539701621,-114.06251899012713,POINT (-114.06251899012713 51.06445539701621),1,B2804,1109806830
2012-08-20, 24 STREET,106 AVENUE,SW,Overhead Flasher,Yes,No,No,50.95774129478447,-114.11794018458622,POINT (-114.11794018458622 50.95774129478447),1,B2769,1109698774
1984-01-01,MEMORIAL DRIVE EB RAMP,BARLOW TRAIL,SE,Traffic signal T intersection,Yes,No,No,51.04376576252129,-114.00197889317889,POINT (-114.00197889317889 51.04376576252129),1,0274,1109001493
1976-01-01, 58 AVENUE,CENTRE STREET,S,Traffic signal,Yes,No,No,51.001389344701415,-114.06382806666198,POINT (-114.06382806666198 51.001389344701415),1,0603,1109001268
1990-05-31,  5 AVENUE, 33 STREET,NE,Traffic signal,Yes,No,No,51.05702556114895,-113.985949563358,POINT (-113.985949563358 51.05702556114895),1,0234,1109001672
2022-04-27,COPPERFIELD BOULEVARD,COPPERPOND LI/COPPERSTONE BV,SE,Pedestrian RRFB,Yes,No,No,50.91825489158162,-113.92685053939095,POINT (-113.92685053939095 50.91825489158162),1,B0061,1110325664
2016-12-09,SHAGANAPPI TRAIL,UNIVERSITY AVENUE,NW,Traffic signal,Yes,Yes,No,51.07677092282194,-114.15214877068955,POINT (-114.15214877068955 51.07677092282194),1,0101,1109999560
2017-11-17, 79 AVENUE,HERITAGE DRIVE,SE,Traffic signal,Yes,Yes,Yes,50.98268408261823,-114.04847129339225,POINT (-114.04847129339225 50.98268408261823),1,0737,1110020863
